id,departure_timestamp,arrival_timestamp,duration,from_id,to_id,from_country,to_country
25274,1700539740,1700548800,9060,109665,81319,HR,CZ
989,1700630460,1700643480,13020,186346,156356,AT,AT
161339,1699284060,1699291740,7680,197967,74600,IT,IT
113914,1700251680,1700261700,10020,195024,10103,IT,IT
3870,1699179360,1699182960,3600,134563,91569,NL,BE
135722,1699509060,1699522380,13320,120147,128963,US,US
197379,1699386900,1699421160,34260,54016,149704,TR,TR
13020,1698878400,1698908640,30240,148888,141967,TR,TR
72389,1700747940,1700781240,33300,177555,7155,MX,MX
87626,1699284300,1699315440,31140,106579,133865,TR,TR
74315,1700256360,1700262360,6000,103109,438,GB,GB
92224,1699944300,1699978920,34620,136231,141123,TR,TR
75308,1700780460,1700809620,29160,164104,174766,TR,TR
97308,1699098300,1699127460,29160,70550,157805,TR,TR
17980,1700731560,1700762580,31020,182179,139571,TR,TR
172442,1699829220,1699859340,30120,171251,8848,TR,TR
17659,1700622120,1700632140,10020,111574,165520,PT,PT
161770,1699002480,1699006080,3600,115213,72147,GB,GB
85940,1700707800,1700726040,18240,64035,140771,FR,FR
65957,1699911180,1699942200,31020,167948,18324,TR,TR
94787,1699858860,1699889820,30960,977,185898,TR,TR
195230,1698807840,1698837540,29700,103377,58967,TR,TR
4654,1698899280,1698916680,17400,66880,141107,RS,RS
26441,1699997940,1700001540,3600,108855,84012,NL,NL
145925,1699116780,1699127820,11040,133371,100886,IT,IT
1303,1700769600,1700801940,32340,11654,44615,TR,TR
110946,1698917700,1698921300,3600,67537,115935,GB,GB
112610,1699909020,1699938420,29400,62103,163158,TR,TR
150787,1698900360,1698925080,24720,81478,108496,DE,NL
153772,1700369820,1700396520,26700,60942,89291,BR,BR
13911,1699032720,1699036320,3600,50099,85244,NL,NL
189686,1700585760,1700589360,3600,17629,95612,GB,GB
140733,1700389800,1700402460,12660,199134,11472,US,US
130306,1699275180,1699308420,33240,56421,132626,TR,TR
95081,1699980180,1699992060,11880,175344,106423,US,US
179880,1700716860,1700751840,34980,129299,78335,TR,TR
127246,1699596360,1699612260,15900,84195,164343,US,US
60876,1699572840,1699586040,13200,153805,114708,AT,DE
33375,1699639440,1699643040,3600,100885,66323,GB,GB
90544,1700606460,1700630220,23760,127448,69319,DE,DK
11295,1699722840,1699739280,16440,178380,82318,US,US
199676,1699867200,1699878600,11400,102145,172857,US,US
29358,1700005200,1700034120,28920,56268,44158,TR,TR
27989,1699018260,1699031220,12960,78267,196995,HR,DE
132916,1699059540,1699063140,3600,27154,75699,GB,GB
134880,1699094460,1699101120,6660,5827,139841,GB,GB
154126,1699335540,1699350720,15180,186339,90994,US,US
30107,1699065360,1699098480,33120,96393,189749,TR,TR
13435,1698959820,1698966840,7020,49757,52490,GB,GB
129239,1700094900,1700116140,21240,86192,190005,FR,FR
156499,1700571720,1700602620,30900,119640,3117,TR,TR
109356,1700667840,1700671440,3600,122737,49822,GB,GB
124141,1698886200,1698889800,3600,32267,19622,GB,GB
36428,1699144140,1699148580,4440,3694,22748,GB,GB
27889,1699362420,1699384020,21600,105819,150542,BR,BR
99492,1698843720,1698860700,16980,5907,17050,BE,FR
59154,1699129080,1699158360,29280,67333,187433,TR,TR
190948,1699505040,1699535340,30300,99975,166882,TR,TR
23244,1700569140,1700580720,11580,138480,60293,ES,CH
13685,1699004580,1699039860,35280,5300,121513,TR,TR
61682,1699408560,1699437180,28620,22031,71634,HU,DE
186159,1700380080,1700392260,12180,10645,148222,US,US
81521,1700042280,1700070900,28620,69729,121188,HU,RS
5189,1699993860,1700029200,35340,119826,142850,TR,TR
74412,1700171340,1700185320,13980,38660,154718,US,US
148949,1700598180,1700601840,3660,18829,169973,GB,GB
71591,1700251260,1700264400,13140,137761,3010,IT,IT
158241,1698819180,1698845100,25920,31753,38692,DE,NL
178533,1698942060,1698945780,3720,122014,162411,EE,EE
97132,1700067660,1700076420,8760,25394,27119,HR,HR
118543,1700491620,1700522040,30420,119126,131457,TR,TR
43990,1698838260,1698851100,12840,84813,85924,AT,BG
74149,1700392260,1700423160,30900,89022,101612,TR,TR
84544,1700590800,1700624100,33300,188493,58806,MX,MX
47423,1699181340,1699184940,3600,12112,63678,GB,GB
155991,1699891740,1699922280,30540,44959,195537,TR,TR
100216,1700636280,1700640900,4620,1436,4159,GB,GB
42005,1699327380,1699358160,30780,139548,85748,TR,TR
90905,1699238640,1699270020,31380,171427,113266,TR,TR
121728,1699841520,1699857060,15540,146065,120804,US,US
62088,1698931500,1698960060,28560,115222,132735,PL,CZ
926,1699869480,1699899780,30300,40163,192555,TR,TR
124682,1700276760,1700309760,33000,27006,76859,TR,TR
109247,1700657160,1700688120,30960,142560,15218,TR,TR
44697,1699074720,1699092120,17400,189352,130641,FR,IT
47587,1699693380,1699724880,31500,98360,173055,TR,TR
40924,1699604040,1699614780,10740,73248,127500,ES,AD
165025,1700854500,1700886120,31620,186052,35974,TR,TR
76502,1699835220,1699869900,34680,21481,82633,TR,TR
137262,1700775720,1700788380,12660,19066,73705,HR,HR
83608,1699624620,1699637820,13200,120544,108656,CZ,AT
114635,1699729500,1699760700,31200,105307,122011,TR,TR
95266,1699006440,1699028160,21720,76557,145605,DE,DE
117820,1699412520,1699424160,11640,136691,83352,HR,HR
92111,1700731680,1700763060,31380,99938,189374,TR,TR
23042,1700223780,1700258040,34260,82716,146730,TR,TR
23074,1699704060,1699738740,34680,19210,474,TR,TR
82042,1699797660,1699812120,14460,176533,18842,AT,DE
67077,1699573260,1699589640,16380,26893,159177,FR,FR
50333,1700375700,1700379300,3600,80857,64487,NL,NL
138821,1699215780,1699243560,27780,97412,83046,DE,MK
159523,1699048740,1699072920,24180,165174,125908,DK,NO
13555,1700231640,1700240880,9240,76918,134431,ES,PT
177337,1699844880,1699858320,13440,134046,70689,US,US
119011,1699542780,1699555920,13140,124581,158047,HR,AT
156500,1699587360,1699598880,11520,123081,190428,IT,IT
140593,1700451900,1700465220,13320,198665,102206,IT,IT
164833,1698854820,1698889620,34800,142550,60801,TR,TR
18626,1699760940,1699765920,4980,18076,62694,GB,GB
80138,1699980000,1699996380,16380,26677,65219,US,US
47561,1700725320,1700746740,21420,104835,193564,BE,NL
84484,1700348280,1700378220,29940,30779,187644,TR,TR
149259,1699932480,1699957740,25260,166347,127306,DE,DE
35724,1700109120,1700114280,5160,183909,60522,NL,NL
10898,1699671240,1699674840,3600,43028,172901,GB,GB
80918,1699584180,1699615500,31320,79263,194464,TR,TR
172319,1700534700,1700568720,34020,177750,83825,TR,TR
26917,1699699860,1699713180,13320,78054,173095,US,US
88042,1699432680,1699447140,14460,159546,128925,US,US
28568,1699319160,1699350900,31740,102026,165831,TR,TR
119417,1700523180,1700536260,13080,175383,111840,US,US
11339,1699899240,1699928100,28860,161623,194373,TR,TR
21075,1700219700,1700254320,34620,50906,135772,TR,TR
191855,1699942620,1699949700,7080,13114,146438,GB,GB
12457,1699925280,1699943220,17940,100745,168110,US,US
81068,1699002120,1699028280,26160,67429,2643,DE,DE
134666,1700731020,1700742180,11160,92391,7338,US,US
166593,1699017720,1699028700,10980,177782,82047,US,US
197265,1699462440,1699467000,4560,3956,165150,NL,DE
138086,1700177880,1700192040,14160,109762,64711,CA,US
38911,1699580880,1699595160,14280,160857,183067,US,US
7496,1700835900,1700847240,11340,56372,40180,US,US
164479,1700483700,1700512380,28680,140742,105535,DE,DE
128809,1699762260,1699794840,32580,19024,47366,TR,TR
154206,1700286120,1700320680,34560,71868,36019,TR,TR
17846,1699150020,1699182420,32400,198460,191410,TR,TR
98565,1700671200,1700700480,29280,111057,108602,TR,TR
147282,1700274660,1700309820,35160,93436,33549,TR,TR
117522,1699465020,1699481520,16500,88127,179556,US,US
110602,1699143540,1699176180,32640,62727,91373,TR,TR
35954,1699583760,1699614420,30660,73811,20441,TR,TR
158694,1700726280,1700729880,3600,76883,156155,GB,GB
39553,1700266440,1700278560,12120,35498,26460,IT,IT
141846,1699455360,1699489140,33780,99411,47200,TR,TR
115027,1698841380,1698849660,8280,42445,35310,IT,CH
176770,1700239260,1700254440,15180,139836,73618,RS,RS
120814,1700802360,1700807760,5400,155249,102175,GB,GB
8005,1700475000,1700510220,35220,109460,134372,TR,TR
148616,1699177200,1699195620,18420,185485,16868,BE,FR
122705,1700705940,1700721180,15240,31914,52132,AT,AT
35959,1699539900,1699556340,16440,59050,700,US,US
151497,1700809920,1700839740,29820,93814,193571,TR,TR
169676,1698920280,1698924900,4620,146591,68083,NL,NL
92508,1699847220,1699858260,11040,81653,47258,US,US
109281,1700446920,1700476860,29940,151183,123928,TR,TR
165220,1700503620,1700531160,27540,17686,14807,HU,AT
82909,1700529960,1700565120,35160,83619,170845,TR,TR
14298,1699409880,1699425240,15360,129493,29163,US,US
49676,1700074500,1700113680,39180,21834,149358,MX,MX
163694,1700342940,1700356020,13080,130413,92062,IT,IT
170958,1699095000,1699098600,3600,192015,18549,GB,GB
136022,1699078200,1699081800,3600,74062,12569,GB,GB
100683,1699412340,1699444020,31680,19512,885,TR,TR
76975,1698932340,1698956640,24300,14259,15343,DE,DE
85412,1699573260,1699608660,35400,5814,78199,TR,TR
132429,1699736400,1699767600,31200,30595,57621,TR,TR
186807,1698863220,1698870720,7500,36519,170610,SK,SK
79958,1698839940,1698874500,34560,114884,78628,TR,TR
154105,1699751220,1699755180,3960,90916,111892,NL,DE
93529,1700695800,1700705220,9420,21258,92554,ES,ES
76394,1699803780,1699809060,5280,112904,148980,NL,NL
13610,1700596620,1700600220,3600,110000,106118,GB,GB
140309,1699556820,1699588200,31380,13381,12894,TR,TR
136572,1699003020,1699023180,20160,190206,24919,BE,SK
185429,1699985040,1700013900,28860,84063,181670,TR,TR
6166,1700293560,1700298840,5280,51724,107811,GB,GB
153648,1699411560,1699423020,11460,184407,65003,AT,AT
133822,1698962400,1698966000,3600,131798,177970,GB,GB
168329,1700479500,1700513520,34020,28888,45983,TR,TR
111936,1699797960,1699803420,5460,146323,36976,GB,GB
195652,1699232400,1699268100,35700,60023,138884,TR,TR
78539,1699266780,1699274340,7560,103429,7595,AD,ES
190947,1700228700,1700232300,3600,84148,40757,GB,GB
9144,1700139240,1700144100,4860,13834,163672,GB,GB
12108,1699670820,1699683060,12240,154258,195743,US,US
132963,1699198140,1699204740,6600,50279,141456,NL,NL
91581,1698968400,1698977640,9240,146804,20390,IT,IT
78210,1698970440,1698977640,7200,160393,9875,IT,DE
55511,1700393820,1700428140,34320,62324,151522,TR,TR
52876,1700426220,1700429820,3600,100720,167739,GB,GB
82188,1699234080,1699242120,8040,191938,94198,HR,HR
27958,1699662240,1699665840,3600,75211,13679,NL,NL
179955,1700821200,1700832120,10920,186972,2787,IT,IT
89626,1699751760,1699781640,29880,59160,159946,TR,TR
59927,1699270980,1699286160,15180,16578,178772,BE,FR
179780,1700002920,1700037660,34740,124906,33276,TR,TR
24757,1700209920,1700227320,17400,90551,135205,US,MX
166463,1700425860,1700438760,12900,120665,95366,PT,PT
176165,1699876500,1699911660,35160,125830,22338,TR,TR
11837,1698812940,1698841980,29040,127922,160446,TR,TR
58932,1700232000,1700263200,31200,25392,65983,BA,HR
151386,1699844100,1699878480,34380,18591,130512,TR,TR
145681,1700289300,1700324280,34980,175062,128869,TR,TR
106253,1700290560,1700320800,30240,96100,89575,TR,TR
94106,1698972120,1698987780,15660,3106,64891,US,US
136562,1699584120,1699596660,12540,176016,35829,CA,CA
5565,1699673400,1699692480,19080,186252,36891,FR,FR
1851,1700157720,1700189700,31980,106468,30283,TR,TR
68763,1700209080,1700236860,27780,77046,131614,HU,PL
136357,1699848720,1699860480,11760,77313,143474,US,US
144187,1699713840,1699751340,37500,161039,131731,MX,MX
13665,1699241940,1699250400,8460,31660,17386,HR,HR
178418,1699279620,1699306560,26940,25136,59935,BR,BR
13853,1700699460,1700732700,33240,20078,20211,TR,TR
83598,1700654760,1700669880,15120,4271,50780,RS,RS
192195,1699231740,1699236660,4920,131777,16875,GB,GB
123725,1698923580,1698931380,7800,71058,86731,HR,IT
29204,1699954260,1699972080,17820,69470,97403,US,US
129508,1699260600,1699269120,8520,10892,83297,EE,EE
57744,1699618260,1699649520,31260,5862,185534,TR,TR
125037,1699830660,1699853580,22920,312,59883,DE,HR
81732,1698980700,1698995880,15180,126163,155106,CA,CA
121071,1699794300,1699822860,28560,149567,183348,DE,DE
2915,1698793200,1698815220,22020,96172,57387,DE,DE
166832,1699141080,1699172100,31020,194307,187304,TR,TR
30458,1699170480,1699195020,24540,89248,58523,DK,DK
102591,1700346540,1700364300,17760,142905,96316,FR,FR
45789,1700735760,1700745660,9900,166909,20847,PT,PT
136749,1699225740,1699255140,29400,86161,39256,TR,TR
107101,1700399340,1700403300,3960,160999,2224,GB,GB
112795,1699525680,1699531080,5400,95637,92262,NL,NL
55337,1700225880,1700236200,10320,100579,169378,IT,IT
171855,1700389380,1700421300,31920,152056,32516,TR,TR
6575,1699351140,1699381680,30540,30416,19178,TR,TR
69444,1699248360,1699254480,6120,132630,139900,NL,NL
197432,1699123380,1699156620,33240,77543,114585,TR,TR
867,1700021580,1700034540,12960,118600,190880,PT,PT
159426,1698997500,1699002480,4980,189797,134697,NL,NL
75945,1700238420,1700244720,6300,85087,154382,GB,GB
43493,1700218440,1700251680,33240,8883,13341,TR,TR
7022,1698983160,1698998520,15360,159,34911,US,US
187092,1699644660,1699675260,30600,76700,73507,TR,TR
144963,1699870020,1699895220,25200,3786,177133,DE,BA
126227,1700296260,1700299920,3660,38861,42559,GB,GB
4824,1699205940,1699222440,16500,192534,11198,FR,FR
111054,1700673000,1700690760,17760,29005,126798,CZ,CZ
124862,1699603020,1699625340,22320,155175,107458,CH,DE
41191,1700640120,1700646060,5940,183867,51098,NL,NL
187488,1699031940,1699045680,13740,30109,103267,IT,IT
28636,1699924080,1699933380,9300,54675,136223,IT,IT
135030,1699175040,1699182540,7500,25380,86877,HR,HR
136946,1699331940,1699365120,33180,33439,114247,MX,MX
5138,1699725660,1699757760,32100,80774,49334,TR,TR
192423,1698973620,1699002480,28860,62901,9239,TR,TR
47619,1699513680,1699530780,17100,109302,103306,RS,ME
76252,1700013240,1700017260,4020,14827,116284,NL,NL
194570,1698963600,1698996840,33240,121475,167689,TR,TR
194337,1699327620,1699333980,6360,88837,3794,GB,GB
179875,1700066940,1700100300,33360,100848,160557,TR,TR
99928,1699301700,1699317960,16260,172127,100506,US,US
196032,1699802040,1699807080,5040,109953,38890,NL,NL
126990,1700663640,1700694540,30900,28297,108815,TR,TR
164325,1700315400,1700349000,33600,107330,125905,TR,TR
60921,1699899000,1699913820,14820,137907,55653,US,US
99664,1700302260,1700320140,17880,96545,70635,US,US
43624,1700230200,1700241600,11400,69829,95964,ES,ES
13312,1700699040,1700704680,5640,158112,35440,NL,NL
35116,1699682100,1699692840,10740,64231,185075,PT,PT
140760,1699770360,1699805340,34980,120361,118093,TR,TR
20688,1699437540,1699469220,31680,163141,182955,BA,DE
97542,1699284600,1699296240,11640,195567,83458,US,US
77762,1699656480,1699664940,8460,137561,39917,HR,HR
6987,1699483020,1699505460,22440,60374,152980,PL,PL
115065,1699697760,1699719480,21720,161958,162082,PL,LV
185896,1699954140,1699980600,26460,90910,163512,PL,HU
14529,1699045200,1699051980,6780,145092,152048,GB,GB
39957,1700743080,1700793960,50880,25596,95170,BG,DE
69618,1700632020,1700656800,24780,86898,69255,DE,DE
165068,1700298000,1700333820,35820,88177,147552,TR,TR
109720,1700526240,1700534400,8160,114595,53360,HR,HR
155564,1700007540,1700041560,34020,164550,144546,TR,TR
110207,1699524180,1699556520,32340,91590,131177,TR,TR
49529,1700753040,1700756640,3600,169455,60352,GB,GB
156566,1700464140,1700480520,16380,123929,61732,US,US
179290,1700200980,1700235300,34320,94448,31016,MX,MX
38378,1699003500,1699016220,12720,29680,102951,IT,IT
194334,1699294980,1699312140,17160,39642,34908,US,US
149619,1699306860,1699338900,32040,151951,115780,TR,TR
136547,1700808840,1700815320,6480,13065,66368,NL,NL
96067,1699942500,1699976340,33840,37220,48007,TR,TR
82147,1700838900,1700875620,36720,197853,38910,MX,MX
34507,1699966380,1699998960,32580,165591,110816,TR,TR
94758,1699872060,1699878240,6180,148790,37096,GB,GB
3856,1700656740,1700663220,6480,32552,137765,GB,GB
172166,1699370700,1699382220,11520,151583,193323,AT,AT
178226,1698966960,1698970560,3600,26536,84467,NL,NL
118285,1699310220,1699323180,12960,182109,65909,PT,PT
118556,1699674900,1699709460,34560,79805,16732,TR,TR
6217,1698889740,1698900780,11040,132861,153160,RS,BA
54385,1699787580,1699791180,3600,80416,65645,GB,GB
96606,1699270020,1699303140,33120,11178,91883,TR,TR
152781,1699369560,1699408740,39180,134482,74492,MX,MX
89749,1699186380,1699190220,3840,46964,177201,GB,GB
83654,1700448720,1700461740,13020,194935,169711,HR,HR
122093,1699222500,1699254900,32400,146745,151642,TR,TR
27224,1699689840,1699707660,17820,2635,171109,US,US
60833,1699332300,1699369680,37380,29901,68690,MX,MX
91052,1699610700,1699618320,7620,189122,24721,IT,IT
53304,1698801540,1698832680,31140,175235,39102,TR,TR
63438,1699542960,1699578660,35700,192284,92200,TR,TR
10184,1700494080,1700508540,14460,55881,169626,CA,CA
183738,1700136180,1700142360,6180,146473,11737,NL,NL
143547,1699770900,1699804560,33660,47661,31734,TR,TR
87588,1700534400,1700553300,18900,66556,90091,BE,FR
91876,1699972500,1700007600,35100,30797,148782,TR,TR
123981,1700697840,1700758860,61020,70840,165109,UA,PL
46235,1699029300,1699035840,6540,64252,95231,GB,GB
695,1700708100,1700720520,12420,159414,123733,US,US
104658,1700305920,1700328900,22980,145255,150359,RO,RO
150732,1700136600,1700172240,35640,60978,128633,MX,MX
74415,1700152260,1700163600,11340,22245,77483,IT,IT
110478,1699088160,1699118100,29940,139631,46027,TR,TR
77651,1699306860,1699310460,3600,82182,153960,NL,NL
184471,1698878340,1698892620,14280,174792,29337,US,US
3982,1699911900,1699916100,4200,164042,171737,GB,GB
188721,1700843700,1700860980,17280,124311,199362,US,US
142337,1700375820,1700407740,31920,155640,192537,TR,TR
189652,1699513620,1699529400,15780,2799,163399,US,US
137621,1699444200,1699478820,34620,30530,160936,TR,TR
191143,1699172160,1699185960,13800,184852,173840,US,US
146614,1699550460,1699576680,26220,13577,186622,DE,HR
54514,1700815260,1700823960,8700,8969,68343,PT,PT
167278,1698817200,1698850140,32940,38224,135294,TR,TR
81831,1699878900,1699910520,31620,80438,31069,TR,TR
47664,1699146000,1699177020,31020,30366,152221,TR,TR
3794,1700773440,1700787420,13980,32277,113526,ES,ES
144719,1699922400,1699928700,6300,33255,105966,GB,GB
93677,1699772940,1699804440,31500,92945,181509,TR,TR
58873,1699850760,1699877880,27120,163835,65227,DE,FR
121138,1700750460,1700759880,9420,117156,11865,IT,IT
17168,1698891540,1698925740,34200,24027,102829,TR,TR
10090,1699895700,1699907040,11340,18648,109950,HR,HR
147477,1699285620,1699315020,29400,120046,12566,TR,TR
148391,1699405380,1699422240,16860,88565,142333,FR,BE
138489,1699629000,1699638900,9900,95755,148645,PT,PT
78943,1700385720,1700396700,10980,74001,44760,US,US
52181,1700329980,1700363040,33060,87821,2884,TR,TR
185255,1700369280,1700375940,6660,64804,146008,GB,GB
115192,1699458120,1699461720,3600,146378,105328,GB,GB
184094,1700294280,1700326320,32040,169181,63773,TR,TR
195563,1700393520,1700399460,5940,39589,154097,NL,NL
165180,1700757420,1700769720,12300,111647,189560,IT,IT
38972,1700374620,1700409480,34860,187748,164845,MK,AL
63337,1699301220,1699332300,31080,117012,46080,TR,TR
31647,1700341920,1700371800,29880,18091,159980,TR,TR
117261,1700014800,1700019480,4680,35926,192447,GB,GB
125578,1698975780,1699008120,32340,38732,8705,TR,TR
164127,1700762040,1700791560,29520,166839,157776,TR,TR
164135,1699474320,1699509060,34740,83892,68365,TR,TR
20572,1700504940,1700539440,34500,76316,6964,TR,TR
199943,1700401260,1700427120,25860,7172,142623,DE,PL
57810,1700636580,1700672040,35460,10210,67284,TR,TR
113103,1700302140,1700318520,16380,47254,50317,AT,AT
156720,1699235400,1699266240,30840,80860,36015,TR,TR
43050,1699033440,1699067640,34200,143941,69104,TR,TR
177063,1700032320,1700040960,8640,51843,73107,EE,EE
179331,1700169780,1700201940,32160,194404,42345,TR,TR
99124,1700082300,1700095320,13020,28038,148358,US,US
137634,1700292240,1700324700,32460,47954,79272,TR,TR
109955,1700606700,1700640660,33960,17874,41939,TR,TR
62805,1700313180,1700321520,8340,91620,182864,EE,EE
198552,1699884480,1699914900,30420,38260,168,TR,TR
199660,1700223720,1700256960,33240,172546,8931,TR,TR
135856,1699434600,1699467420,32820,180718,47094,TR,TR
89802,1700113980,1700122440,8460,161545,157831,HR,HR
42220,1699436160,1699444920,8760,170839,62494,HR,HR
64829,1698931980,1698959340,27360,185184,19393,HU,DE
173011,1700169180,1700180340,11160,163668,35100,US,US
33883,1698926520,1698937740,11220,96395,176809,IT,IT
96340,1699350120,1699360980,10860,79190,167243,US,US
22923,1700619120,1700649180,30060,40423,31275,TR,TR
175874,1700585700,1700616960,31260,44078,58335,TR,TR
27380,1700481540,1700492700,11160,49988,11271,IT,IT
78807,1700028300,1700031900,3600,186974,58010,GB,GB
146757,1699543620,1699547220,3600,91896,430,GB,GB
115242,1699288320,1699300920,12600,18269,18181,US,US
68859,1698874440,1698905700,31260,7873,162717,TR,TR
143645,1699950240,1699953840,3600,96727,103569,GB,GB
13468,1699501200,1699535100,33900,117130,173366,TR,TR
62432,1700077860,1700099460,21600,2604,171440,PL,PL
66351,1699507620,1699541160,33540,157419,113788,TR,TR
139820,1700315640,1700327460,11820,18175,72676,IT,IT
131687,1700593980,1700602620,8640,63872,109834,PT,PT
82159,1700584860,1700592420,7560,155513,130043,AD,ES
160660,1698870900,1698879060,8160,66153,155699,PT,PT
16936,1700665260,1700680440,15180,74696,196691,FR,FR
158618,1698799440,1698828300,28860,61569,186046,TR,TR
73281,1700036580,1700040180,3600,91391,160692,GB,GB
64748,1700349360,1700363700,14340,117708,49902,US,US
78862,1698939600,1698969720,30120,21333,79186,TR,TR
74580,1698904260,1698940200,35940,116350,188644,TR,TR
169475,1699957320,1699975200,17880,82414,46853,FR,BE
127624,1699220880,1699249860,28980,37774,105415,TR,TR
153818,1700510940,1700540820,29880,1528,189688,TR,TR
94707,1698954780,1698986400,31620,29540,107871,TR,TR
21864,1699940100,1699969080,28980,168944,139673,TR,TR
86093,1698963960,1698997260,33300,90438,107460,TR,TR
100935,1699088040,1699117020,28980,41943,191336,TR,TR
159153,1698822780,1698855240,32460,106079,149424,MX,MX
71854,1699558680,1699587960,29280,107881,60457,TR,TR
155360,1699205460,1699217280,11820,14521,25741,IT,IT
190458,1700820660,1700834400,13740,127360,52767,US,US
24626,1699858380,1699876080,17700,84689,188993,FR,IT
180979,1700673420,1700677020,3600,129774,46085,GB,GB
37796,1700426880,1700449140,22260,176584,101671,PL,PL
150275,1698965400,1698971880,6480,179800,147168,GB,GB
180710,1700790720,1700821020,30300,58617,71901,TR,TR
2516,1700641980,1700672880,30900,163258,58753,TR,TR
51660,1699611120,1699630200,19080,79935,124973,FR,FR
175043,1699054920,1699070100,15180,170615,181486,FR,FR
194353,1700809800,1700822280,12480,195679,146586,IT,IT
30744,1699664940,1699686300,21360,1325,37834,FR,DE
116611,1700689380,1700713500,24120,1342,132191,DE,BG
163340,1699891260,1699927440,36180,69278,178476,MX,MX
22930,1699668360,1699700640,32280,70774,158212,TR,TR
185143,1700793780,1700818440,24660,100296,95458,BR,BR
142894,1699252920,1699282920,30000,120646,113587,TR,TR
156577,1698946620,1698976020,29400,166731,174109,TR,TR
39374,1700659860,1700684640,24780,144161,63021,DE,GB
179511,1699383720,1699416660,32940,188140,761,TR,TR
166491,1699740060,1699743660,3600,27205,89993,GB,GB
129576,1700530860,1700545320,14460,193996,30662,US,US
197749,1700673660,1700707140,33480,169012,81036,TR,TR
86008,1699276740,1699307580,30840,82787,177099,TR,TR
139640,1699911600,1699945680,34080,56326,83504,TR,TR
27701,1700320920,1700334060,13140,133391,41334,PT,PT
66146,1699003800,1699011060,7260,146845,23788,FI,EE
31571,1699309800,1699320720,10920,189926,153357,IT,IT
18417,1699348020,1699360740,12720,42639,107431,US,US
92012,1700637720,1700668320,30600,127359,70502,TR,TR
154749,1699118700,1699149780,31080,113645,29787,TR,TR
131025,1698833760,1698844920,11160,152546,31160,US,US
87318,1700002980,1700018880,15900,26584,21832,FR,IT
98009,1700568780,1700581560,12780,46133,5554,AT,BG
179166,1700404680,1700420040,15360,8568,149515,SE,SE
115541,1699742940,1699777320,34380,79422,45698,TR,TR
50499,1699208040,1699216140,8100,151286,127637,EE,EE
178513,1699795620,1699807440,11820,88174,100564,HR,HR
28262,1699472640,1699479300,6660,13063,47087,GB,GB
156056,1700526060,1700533680,7620,165072,175834,ES,ES
35950,1699431360,1699434960,3600,108987,114085,GB,GB
92695,1700552100,1700585520,33420,102199,16563,TR,TR
140467,1700009700,1700046480,36780,137543,181722,MX,MX
41239,1700507940,1700521860,13920,17944,13498,US,US
1898,1699163040,1699197240,34200,42856,151377,TR,TR
16251,1699328760,1699363920,35160,48597,107547,TR,TR
62976,1699144620,1699160100,15480,100373,91034,RS,RS
129154,1699659720,1699663320,3600,164450,115870,GB,GB
10109,1699389120,1699405800,16680,119973,33123,BE,NL
175320,1699626480,1699638840,12360,136347,21402,IT,FR
135516,1700681400,1700696220,14820,86837,193213,FR,FR
57388,1700433900,1700448840,14940,76592,55729,US,US
151091,1700689620,1700719440,29820,97665,45397,TR,TR
39708,1698874260,1698880440,6180,141082,97933,GB,GB
71994,1699812180,1699820640,8460,81054,15892,ES,ES
34735,1700170140,1700199180,29040,179137,6122,TR,TR
173178,1699902120,1699906260,4140,161081,3259,GB,GB
33246,1700520900,1700532720,11820,161574,2876,IT,IT
101323,1699992180,1700022420,30240,153909,190713,TR,TR
168009,1700820540,1700850480,29940,79512,153667,TR,TR
177541,1699825680,1699863120,37440,95599,137909,MX,MX
173602,1698941640,1698971820,30180,184869,175891,TR,TR
10017,1699434660,1699469220,34560,25204,154472,TR,TR
43163,1700520180,1700542740,22560,191903,132964,PL,DE
120240,1699167900,1699171500,3600,49928,56144,GB,GB
144789,1698921060,1698942900,21840,57873,35202,DE,DE
41549,1699289880,1699320060,30180,181513,162199,TR,TR
155370,1699656180,1699673040,16860,112505,148257,FR,NL
52205,1699177980,1699194780,16800,68568,65681,AT,AT
118577,1699986360,1700019480,33120,58728,52208,TR,TR
145772,1700632080,1700647140,15060,183887,82537,US,US
161146,1698981900,1698990420,8520,7143,20749,HR,HR
93058,1699823340,1699855680,32340,34201,57366,TR,TR
77125,1699440240,1699449240,9000,98157,12835,HR,HR
87956,1699369320,1699385280,15960,28667,164551,US,US
173625,1698982680,1698991200,8520,190750,198895,PT,PT
190433,1699385880,1699411680,25800,111600,16083,DE,BG
7600,1700574960,1700606100,31140,140578,111736,TR,TR
131754,1700276520,1700292900,16380,81987,149162,FR,FR
97572,1699364700,1699398900,34200,109789,57223,TR,TR
102413,1699092480,1699101780,9300,6741,120824,PT,PT
26430,1699778880,1699802280,23400,81980,29743,DE,AT
85821,1699853040,1699885620,32580,1423,11068,TR,TR
116162,1700699760,1700731140,31380,131901,51590,TR,TR
132979,1700409360,1700423940,14580,91300,31882,US,US
10759,1699575780,1699607520,31740,81692,194818,TR,TR
75795,1700417520,1700434080,16560,5229,48331,AT,AT
105215,1698882960,1698912840,29880,106529,115150,TR,TR
77832,1699913520,1699944420,30900,22094,103880,TR,TR
77853,1698888300,1698915000,26700,14803,86662,ME,HR
130837,1700718660,1700751780,33120,78517,61198,TR,TR
36225,1700530740,1700547480,16740,128968,98214,AT,AT
72306,1699522200,1699553340,31140,30179,139268,TR,TR
